C1,C2,C3,C4,C5,L1,L2,L3,L4,L5,L6,WN1,WN2,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,9e-06,9e-06,0.0382,-4.24,-4.82,7.342,8.876,3.587,6.776
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,9e-06,6e-06,0.0318,-1.42,-2.99,7.53,9.708,5.275,6.943
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,9e-06,7e-06,0.034,-1.84,-3.46,7.451,10.47,5.464,7.368
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,9e-06,8e-06,0.0361,-2.68,-4.06,7.38,10.29,4.883,7.364
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,9e-06,1e-05,0.0403,-6.81,-5.71,6.905,6.622,3.471,5.566
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,9e-06,1.1e-05,0.0425,-10.23,-6.64,6.126,5.278,3.28,5.088
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,9e-06,1.2e-05,0.0446,-12.7,-7.45,5.079,5.025,2.934,4.902
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,9e-06,1.3e-05,0.0467,-12.06,-8.0,4.402,5.147,2.477,4.972
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,6e-06,9e-06,0.0318,-4.97,-5.4,7.977,9.306,4.478,6.594
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,6e-06,6e-06,0.0255,-1.27,-2.89,8.229,8.918,4.979,6.152
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,6e-06,7e-06,0.0276,-1.92,-3.58,8.159,10.11,5.432,6.792
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,6e-06,8e-06,0.0297,-3.09,-4.42,8.224,10.33,5.197,6.961
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,6e-06,1e-05,0.034,-7.41,-6.39,7.439,7.72,4.567,5.886
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,6e-06,1.1e-05,0.0361,-9.35,-7.2,6.611,7.07,4.477,5.932
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,6e-06,1.2e-05,0.0382,-9.54,-7.64,5.652,7.046,4.121,6.002
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,6e-06,1.3e-05,0.0403,-8.6,-7.64,5.375,7.85,3.46,6.203
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,7e-06,9e-06,0.034,-4.7,-5.2,7.789,9.215,4.14,6.677
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,7e-06,6e-06,0.0276,-1.3,-2.92,8.097,9.247,5.156,6.453
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,7e-06,7e-06,0.0297,-1.87,-3.53,7.831,10.27,5.507,7.004
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,7e-06,8e-06,0.0318,-2.92,-4.3,7.981,10.34,5.125,7.106
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,7e-06,1e-05,0.0361,-7.22,-6.17,7.283,7.416,4.192,5.82
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,7e-06,1.1e-05,0.0382,-9.7,-7.02,6.48,6.454,4.085,5.682
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,7e-06,1.2e-05,0.0403,-10.47,-7.59,5.427,6.391,3.763,5.706
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,7e-06,1.3e-05,0.0425,-9.58,-7.76,5.126,6.932,3.199,5.843
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,8e-06,9e-06,0.0361,-4.46,-5.01,7.578,9.054,3.813,6.73
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,8e-06,6e-06,0.0297,-1.35,-2.96,7.862,9.516,5.257,6.719
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,8e-06,7e-06,0.0318,-1.84,-3.49,7.645,10.39,5.522,7.196
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,8e-06,8e-06,0.034,-2.79,-4.18,7.7,10.31,5.022,7.236
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,8e-06,1e-05,0.0382,-7.02,-5.94,7.105,7.03,3.827,5.703
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,8e-06,1.1e-05,0.0403,-10.0,-6.84,6.32,5.858,3.686,5.403
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,8e-06,1.2e-05,0.0425,-11.52,-7.53,5.277,5.718,3.366,5.345
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,1.5e-10,2e-10,4e-10,8e-06,1.3e-05,0.0446,-10.71,-7.88,4.806,5.983,2.869,5.467
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,9e-06,9e-06,0.0382,-4.41,-10.58,8.343,9.041,4.079,6.762
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,9e-06,6e-06,0.0318,-1.43,-6.91,9.527,11.0,7.3,7.361
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,9e-06,7e-06,0.034,-1.89,-9.23,9.148,10.8,6.62,7.351
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,9e-06,8e-06,0.0361,-2.79,-11.01,9.04,10.08,5.384,7.137
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,9e-06,1e-05,0.0403,-7.0,-8.77,7.266,7.794,3.521,6.231
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,9e-06,1.1e-05,0.0425,-10.43,-7.02,5.885,6.569,2.926,5.637
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,9e-06,1.2e-05,0.0446,-12.97,-5.66,4.199,5.774,2.287,5.231
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,9e-06,1.3e-05,0.0467,-12.33,-4.65,3.255,5.388,1.558,5.041
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,6e-06,9e-06,0.0318,-5.16,-11.84,8.735,9.265,4.56,6.469
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,6e-06,6e-06,0.0255,-1.27,-5.07,9.555,9.674,6.191,6.394
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,6e-06,7e-06,0.0276,-1.96,-7.48,9.919,10.16,6.092,6.672
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,6e-06,8e-06,0.0297,-3.2,-10.44,9.543,9.984,5.199,6.673
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,6e-06,1e-05,0.034,-7.67,-10.19,7.738,8.242,4.004,6.12
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,6e-06,1.1e-05,0.0361,-9.64,-7.96,6.473,7.355,3.426,5.793
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,6e-06,1.2e-05,0.0382,-9.79,-6.23,4.881,6.909,2.806,5.667
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,6e-06,1.3e-05,0.0403,-8.79,-4.98,3.925,6.651,2.073,5.623
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,7e-06,9e-06,0.034,-4.88,-11.46,8.648,9.16,4.391,6.541
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,7e-06,6e-06,0.0276,-1.3,-5.56,9.518,10.06,6.5,6.688
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,7e-06,7e-06,0.0297,-1.92,-7.98,9.715,10.3,6.203,6.859
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,7e-06,8e-06,0.0318,-3.03,-10.66,9.433,9.949,5.205,6.789
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,7e-06,1e-05,0.0361,-7.46,-9.71,7.613,8.095,3.841,6.149
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,7e-06,1.1e-05,0.0382,-9.98,-7.65,6.307,7.095,3.266,5.744
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,7e-06,1.2e-05,0.0403,-10.74,-6.05,4.691,6.538,2.651,5.544
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,7e-06,1.3e-05,0.0425,-9.79,-4.88,3.735,6.265,1.925,5.479
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,8e-06,9e-06,0.0361,-4.63,-11.04,8.517,9.066,4.239,6.63
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,8e-06,6e-06,0.0297,-1.36,-6.16,9.58,10.44,6.875,6.992
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,8e-06,7e-06,0.0318,-1.89,-8.55,9.459,10.46,6.398,7.07
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,8e-06,8e-06,0.034,-2.9,-10.86,9.264,9.948,5.294,6.932
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,8e-06,1e-05,0.0382,-7.23,-9.24,7.454,7.928,3.685,6.175
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,8e-06,1.1e-05,0.0403,-10.25,-7.34,6.109,6.818,3.102,5.681
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,8e-06,1.2e-05,0.0425,-11.8,-5.86,4.463,6.152,2.476,5.394
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,3e-10,8e-06,1.3e-05,0.0446,-10.96,-4.77,3.507,5.842,1.748,5.286
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,9e-06,9e-06,0.0382,-4.53,-7.71,7.606,5.364,2.579,4.59
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,9e-06,6e-06,0.0318,-1.46,-10.01,9.082,8.575,5.214,6.272
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,9e-06,7e-06,0.034,-1.96,-13.1,9.316,7.556,3.94,5.843
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,9e-06,8e-06,0.0361,-2.89,-10.86,8.689,6.463,3.127,5.283
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,9e-06,1e-05,0.0403,-7.14,-5.66,6.359,4.321,2.059,3.775
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,9e-06,1.1e-05,0.0425,-10.64,-4.36,4.909,3.523,1.595,3.235
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,9e-06,1.2e-05,0.0446,-13.27,-3.5,3.187,3.224,1.206,2.964
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,9e-06,1.3e-05,0.0467,-12.58,-2.9,2.014,3.324,0.825,3.011
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,6e-06,9e-06,0.0318,-5.33,-8.74,7.687,5.854,2.797,4.569
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,6e-06,6e-06,0.0255,-1.31,-8.03,10.17,7.992,4.702,5.514
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,6e-06,7e-06,0.0276,-2.05,-13.17,9.856,7.49,3.948,5.345
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,6e-06,8e-06,0.0297,-3.34,-13.0,8.816,6.739,3.373,5.021
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,6e-06,1e-05,0.034,-7.86,-6.12,6.565,4.982,2.272,4.04
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,6e-06,1.1e-05,0.0361,-9.86,-4.56,5.234,4.375,1.837,3.64
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,6e-06,1.2e-05,0.0382,-9.98,-3.55,3.567,4.225,1.471,3.627
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,6e-06,1.3e-05,0.0403,-8.93,-2.87,2.449,4.273,1.074,3.791
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,7e-06,9e-06,0.034,-5.03,-8.41,7.69,5.655,2.721,4.547
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,7e-06,6e-06,0.0276,-1.35,-8.58,9.878,8.098,4.808,5.718
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,7e-06,7e-06,0.0297,-2.0,-13.26,9.764,7.42,3.856,5.456
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,7e-06,8e-06,0.0318,-3.16,-12.28,8.826,6.574,3.285,5.058
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,7e-06,1e-05,0.0361,-7.63,-5.98,6.519,4.757,2.202,3.949
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,7e-06,1.1e-05,0.0382,-10.19,-4.5,5.15,4.092,1.761,3.457
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,7e-06,1.2e-05,0.0403,-10.96,-3.54,3.474,3.905,1.396,3.398
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,7e-06,1.3e-05,0.0425,-9.95,-2.88,2.341,4.006,1.013,3.619
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,8e-06,9e-06,0.0361,-4.76,-8.06,7.665,5.483,2.652,4.545
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,8e-06,6e-06,0.0297,-1.4,-9.24,9.516,8.277,5.002,5.963
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,8e-06,7e-06,0.0318,-1.97,-13.25,9.589,7.433,3.83,5.616
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,8e-06,8e-06,0.034,-3.01,-11.57,8.789,6.474,3.209,5.138
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,8e-06,1e-05,0.0382,-7.39,-5.82,6.45,4.526,2.133,3.85
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,8e-06,1.1e-05,0.0403,-10.46,-4.43,5.042,3.799,1.681,3.306
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,8e-06,1.2e-05,0.0425,-12.05,-3.52,3.348,3.561,1.305,3.107
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,1e-10,4e-10,8e-06,1.3e-05,0.0446,-11.15,-2.89,2.19,3.676,0.925,3.348
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,9e-06,9e-06,0.0382,-4.15,-3.37,5.922,10.91,3.874,7.769
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,9e-06,6e-06,0.0318,-1.4,-2.6,7.118,9.259,5.129,6.745
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,9e-06,7e-06,0.034,-1.82,-2.81,6.768,10.2,5.248,7.274
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,9e-06,8e-06,0.0361,-2.64,-3.07,6.177,10.86,4.846,7.651
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,9e-06,1e-05,0.0403,-6.63,-3.7,5.376,9.867,2.674,7.426
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,9e-06,1.1e-05,0.0425,-9.92,-4.06,4.55,7.98,2.449,6.607
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,9e-06,1.2e-05,0.0446,-12.37,-4.41,4.006,6.304,2.22,5.674
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,9e-06,1.3e-05,0.0467,-11.87,-4.74,3.506,5.496,1.731,5.11
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,6e-06,9e-06,0.0318,-4.86,-3.43,6.62,9.853,4.058,6.94
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,6e-06,6e-06,0.0255,-1.25,-2.21,7.431,7.556,3.938,5.451
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,6e-06,7e-06,0.0276,-1.89,-2.57,7.044,8.749,4.357,6.198
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,6e-06,8e-06,0.0297,-3.03,-2.97,6.945,9.658,4.465,6.738
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,6e-06,1e-05,0.034,-7.23,-3.91,6.084,9.204,3.404,6.767
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,6e-06,1.1e-05,0.0361,-9.15,-4.37,5.308,8.349,3.468,6.463
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,6e-06,1.2e-05,0.0382,-9.38,-4.8,5.003,8.042,3.282,6.398
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,6e-06,1.3e-05,0.0403,-8.49,-5.15,4.638,8.355,2.669,6.626
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,7e-06,9e-06,0.034,-4.59,-3.4,6.409,10.16,4.002,7.201
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,7e-06,6e-06,0.0276,-1.28,-2.32,7.397,7.983,4.265,5.832
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,7e-06,7e-06,0.0297,-1.84,-2.63,6.924,9.087,4.607,6.506
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,7e-06,8e-06,0.0318,-2.87,-2.99,6.718,9.937,4.576,6.999
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,7e-06,1e-05,0.0361,-7.04,-3.83,5.871,9.46,3.092,6.998
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,7e-06,1.1e-05,0.0382,-9.46,-4.27,5.087,8.256,3.113,6.519
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,7e-06,1.2e-05,0.0403,-10.27,-4.67,4.692,7.414,2.925,6.154
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,7e-06,1.3e-05,0.0425,-9.44,-5.02,4.304,7.374,2.375,6.185
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,8e-06,9e-06,0.0361,-4.36,-3.38,6.175,10.51,3.947,7.479
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,8e-06,6e-06,0.0297,-1.33,-2.45,7.311,8.542,4.715,6.264
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,8e-06,7e-06,0.0318,-1.82,-2.72,6.879,9.574,4.958,6.87
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,8e-06,8e-06,0.034,-2.74,-3.02,6.463,10.35,4.737,7.312
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,8e-06,1e-05,0.0382,-6.83,-3.76,5.634,9.66,2.861,7.21
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,8e-06,1.1e-05,0.0403,-9.73,-4.16,4.835,8.109,2.775,6.555
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,8e-06,1.2e-05,0.0425,-11.26,-4.54,4.363,6.818,2.572,5.902
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,3e-10,8e-06,1.3e-05,0.0446,-10.56,-4.88,3.93,6.398,2.062,5.669
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,4e-10,9e-06,9e-06,0.0382,-4.24,-4.85,7.376,9.4,3.898,7.034
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,4e-10,9e-06,6e-06,0.0318,-1.41,-3.02,7.701,10.12,5.776,7.119
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,4e-10,9e-06,7e-06,0.034,-1.83,-3.49,7.55,11.04,5.939,7.597
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,4e-10,9e-06,8e-06,0.0361,-2.68,-4.09,7.422,10.91,5.306,7.625
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,4e-10,9e-06,1e-05,0.0403,-6.81,-5.74,6.927,7.026,3.498,5.832
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,4e-10,9e-06,1.1e-05,0.0425,-10.25,-6.66,6.128,5.304,3.236,5.11
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,4e-10,9e-06,1.2e-05,0.0446,-12.74,-7.45,5.051,4.762,2.776,4.666
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,4e-10,9e-06,1.3e-05,0.0467,-12.09,-7.98,4.109,4.494,2.23,4.355
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,4e-10,6e-06,9e-06,0.0318,-4.96,-5.34,7.989,9.399,4.519,6.643
2e-12,3e-13,2e-13,4e-13,2e-13,2e-10,3.5e-10,5e-10,2.5e-10,2e-10,4e-10,6e-06,6e-06,0.0255,-1.26,-2.79,8.123,8.524,4.703,5.957
