C1,L,Vbias,W1,Wvar,idc,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
8e-14,2.5e-10,0.9,4.6e-05,1.4e-05,0.0075,0.00821,42500000000.0,1140000000.0,14.59,-100.8
8e-14,2.5e-10,0.9,4.6e-05,1.4e-05,0.0125,0.0147,31700000000.0,951000000.0,14.87,-88.79
8e-14,2.5e-10,0.9,4.6e-05,1.4e-05,0.015,0.0182,31500000000.0,919000000.0,14.59,-82.05
8e-14,2.5e-10,0.9,4.6e-05,1.5e-05,0.01,0.0114,31700000000.0,1090000000.0,14.75,-96.82
8e-14,2.5e-10,0.9,4.6e-05,1.5e-05,0.005,0.00524,32500000000.0,1110000000.0,14.59,-98.07
8e-14,2.5e-10,0.9,4.6e-05,1.5e-05,0.0075,0.00821,43300000000.0,1130000000.0,14.59,-101.7
8e-14,2.5e-10,0.9,4.6e-05,1.5e-05,0.0125,0.0147,31500000000.0,912000000.0,14.9,-87.18
8e-14,2.5e-10,0.9,4.6e-05,1.5e-05,0.015,0.0182,31300000000.0,917000000.0,14.59,-82.9
8e-14,2.5e-10,0.9,4.8e-05,1e-05,0.01,0.0113,32300000000.0,1040000000.0,14.59,-101.4
8e-14,2.5e-10,0.9,4.8e-05,1e-05,0.005,0.00522,34900000000.0,1020000000.0,14.59,-95.86
8e-14,2.5e-10,0.9,4.8e-05,1e-05,0.0075,0.00817,32300000000.0,1070000000.0,14.59,-99.88
8e-14,2.5e-10,0.9,4.8e-05,1e-05,0.0125,0.0146,32200000000.0,993000000.0,14.59,-93.17
8e-14,2.5e-10,0.9,4.8e-05,1e-05,0.015,0.018,32000000000.0,972000000.0,14.59,-86.92
8e-14,2.5e-10,0.9,4.8e-05,5e-06,0.01,0.0113,33700000000.0,778000000.0,14.59,-93.76
8e-14,2.5e-10,0.9,4.8e-05,5e-06,0.005,0.00522,39400000000.0,721000000.0,14.59,-91.65
8e-14,2.5e-10,0.9,4.8e-05,5e-06,0.0075,0.00817,33600000000.0,785000000.0,14.59,-93.52
8e-14,2.5e-10,0.9,4.8e-05,5e-06,0.0125,0.0146,33600000000.0,792000000.0,14.59,-98.33
8e-14,2.5e-10,0.9,4.8e-05,5e-06,0.015,0.018,33500000000.0,756000000.0,14.59,-94.61
8e-14,2.5e-10,0.9,4.8e-05,6e-06,0.01,0.0113,33400000000.0,857000000.0,14.59,-95.55
8e-14,2.5e-10,0.9,4.8e-05,6e-06,0.005,0.00522,38100000000.0,808000000.0,14.59,-92.57
8e-14,2.5e-10,0.9,4.8e-05,6e-06,0.0075,0.00817,33400000000.0,868000000.0,14.59,-94.74
8e-14,2.5e-10,0.9,4.8e-05,6e-06,0.0125,0.0146,33300000000.0,865000000.0,14.59,-97.79
8e-14,2.5e-10,0.9,4.8e-05,6e-06,0.015,0.018,33200000000.0,841000000.0,14.59,-96.62
8e-14,2.5e-10,0.9,4.8e-05,7e-06,0.01,0.0113,33100000000.0,920000000.0,14.59,-97.3
8e-14,2.5e-10,0.9,4.8e-05,7e-06,0.005,0.00522,37300000000.0,879000000.0,14.59,-93.48
8e-14,2.5e-10,0.9,4.8e-05,7e-06,0.0075,0.00817,33100000000.0,936000000.0,14.59,-96.06
8e-14,2.5e-10,0.9,4.8e-05,7e-06,0.0125,0.0146,33000000000.0,917000000.0,14.59,-97.04
8e-14,2.5e-10,0.9,4.8e-05,7e-06,0.015,0.018,32900000000.0,901000000.0,14.59,-94.12
8e-14,2.5e-10,0.9,4.8e-05,8e-06,0.01,0.0113,32800000000.0,972000000.0,14.59,-98.3
8e-14,2.5e-10,0.9,4.8e-05,8e-06,0.005,0.00522,36600000000.0,936000000.0,14.59,-94.43
8e-14,2.5e-10,0.9,4.8e-05,8e-06,0.0075,0.00817,32800000000.0,991000000.0,14.59,-97.25
8e-14,2.5e-10,0.9,4.8e-05,8e-06,0.0125,0.0146,32700000000.0,956000000.0,14.59,-95.82
8e-14,2.5e-10,0.9,4.8e-05,8e-06,0.015,0.018,32600000000.0,941000000.0,14.59,-90.92
8e-14,2.5e-10,0.9,4.8e-05,9e-06,0.01,0.0113,32600000000.0,1010000000.0,14.59,-99.8
8e-14,2.5e-10,0.9,4.8e-05,9e-06,0.005,0.00522,35600000000.0,981000000.0,14.59,-95.17
8e-14,2.5e-10,0.9,4.8e-05,9e-06,0.0075,0.00817,32500000000.0,1040000000.0,14.59,-98.56
8e-14,2.5e-10,0.9,4.8e-05,9e-06,0.0125,0.0146,32500000000.0,980000000.0,14.59,-94.57
8e-14,2.5e-10,0.9,4.8e-05,9e-06,0.015,0.018,32300000000.0,964000000.0,14.59,-88.88
8e-14,2.5e-10,0.9,4.8e-05,1.1e-05,0.01,0.0113,32100000000.0,1060000000.0,14.59,-101.6
8e-14,2.5e-10,0.9,4.8e-05,1.1e-05,0.005,0.00522,34400000000.0,1040000000.0,14.59,-96.54
8e-14,2.5e-10,0.9,4.8e-05,1.1e-05,0.0075,0.00817,32100000000.0,1090000000.0,14.59,-100.9
8e-14,2.5e-10,0.9,4.8e-05,1.1e-05,0.0125,0.0146,31900000000.0,993000000.0,14.59,-91.97
8e-14,2.5e-10,0.9,4.8e-05,1.1e-05,0.015,0.018,31800000000.0,975000000.0,14.59,-82.94
8e-14,2.5e-10,0.9,4.8e-05,1.2e-05,0.01,0.0113,31900000000.0,1070000000.0,14.59,-101.1
8e-14,2.5e-10,0.9,4.8e-05,1.2e-05,0.005,0.00522,33900000000.0,1060000000.0,14.59,-97.07
8e-14,2.5e-10,0.9,4.8e-05,1.2e-05,0.0075,0.00817,32900000000.0,1110000000.0,14.59,-101.7
8e-14,2.5e-10,0.9,4.8e-05,1.2e-05,0.0125,0.0146,31700000000.0,986000000.0,14.59,-90.68
8e-14,2.5e-10,0.9,4.8e-05,1.2e-05,0.015,0.018,31500000000.0,972000000.0,14.59,-84.34
8e-14,2.5e-10,0.9,4.8e-05,1.3e-05,0.01,0.0113,31700000000.0,1080000000.0,14.59,-99.54
8e-14,2.5e-10,0.9,4.8e-05,1.3e-05,0.005,0.00522,33200000000.0,1070000000.0,14.59,-97.5
8e-14,2.5e-10,0.9,4.8e-05,1.3e-05,0.0075,0.00817,31600000000.0,1110000000.0,14.59,-102.0
8e-14,2.5e-10,0.9,4.8e-05,1.3e-05,0.0125,0.0146,31500000000.0,969000000.0,14.63,-89.16
8e-14,2.5e-10,0.9,4.8e-05,1.3e-05,0.015,0.018,31300000000.0,968000000.0,14.59,-85.51
8e-14,2.5e-10,0.9,4.8e-05,1.4e-05,0.01,0.0113,31500000000.0,1080000000.0,14.59,-97.97
8e-14,2.5e-10,0.9,4.8e-05,1.4e-05,0.005,0.00522,32500000000.0,1080000000.0,14.59,-97.81
8e-14,2.5e-10,0.9,4.8e-05,1.4e-05,0.0075,0.00817,48800000000.0,1110000000.0,14.59,-101.8
8e-14,2.5e-10,0.9,4.8e-05,1.4e-05,0.0125,0.0146,31300000000.0,947000000.0,14.67,-88.14
8e-14,2.5e-10,0.9,4.8e-05,1.4e-05,0.015,0.018,31100000000.0,964000000.0,14.59,-85.64
8e-14,2.5e-10,0.9,4.8e-05,1.5e-05,0.01,0.0113,31300000000.0,1060000000.0,14.59,-96.31
8e-14,2.5e-10,0.9,4.8e-05,1.5e-05,0.005,0.00522,32000000000.0,1080000000.0,14.59,-97.99
8e-14,2.5e-10,0.9,4.8e-05,1.5e-05,0.0075,0.00817,45300000000.0,1090000000.0,14.59,-101.2
8e-14,2.5e-10,0.9,4.8e-05,1.5e-05,0.0125,0.0146,31100000000.0,920000000.0,14.68,-86.78
8e-14,2.5e-10,0.9,4.8e-05,1.5e-05,0.015,0.018,31000000000.0,961000000.0,14.59,-85.96
8e-14,2.5e-10,0.9,5e-05,1e-05,0.01,0.0112,31900000000.0,1020000000.0,14.59,-101.3
8e-14,2.5e-10,0.9,5e-05,1e-05,0.005,0.00521,34700000000.0,983000000.0,14.59,-96.37
8e-14,2.5e-10,0.9,5e-05,1e-05,0.0075,0.00814,31900000000.0,1040000000.0,14.59,-100.6
8e-14,2.5e-10,0.9,5e-05,1e-05,0.0125,0.0145,31800000000.0,976000000.0,14.59,-91.9
8e-14,2.5e-10,0.9,5e-05,1e-05,0.015,0.0179,31600000000.0,971000000.0,14.59,-94.01
8e-14,2.5e-10,0.9,5e-05,5e-06,0.01,0.0112,33300000000.0,758000000.0,14.59,-95.85
8e-14,2.5e-10,0.9,5e-05,5e-06,0.005,0.00521,38700000000.0,698000000.0,14.59,-92.46
8e-14,2.5e-10,0.9,5e-05,5e-06,0.0075,0.00814,33200000000.0,769000000.0,14.59,-95.07
8e-14,2.5e-10,0.9,5e-05,5e-06,0.0125,0.0145,33200000000.0,768000000.0,14.59,-98.45
8e-14,2.5e-10,0.9,5e-05,5e-06,0.015,0.0179,33100000000.0,727000000.0,14.59,-93.38
8e-14,2.5e-10,0.9,5e-05,6e-06,0.01,0.0112,33000000000.0,837000000.0,14.59,-97.28
8e-14,2.5e-10,0.9,5e-05,6e-06,0.005,0.00521,37800000000.0,781000000.0,14.59,-93.11
8e-14,2.5e-10,0.9,5e-05,6e-06,0.0075,0.00814,32900000000.0,850000000.0,14.59,-95.99
8e-14,2.5e-10,0.9,5e-05,6e-06,0.0125,0.0145,32800000000.0,845000000.0,14.59,-96.64
8e-14,2.5e-10,0.9,5e-05,6e-06,0.015,0.0179,32800000000.0,812000000.0,14.59,-96.34
8e-14,2.5e-10,0.9,5e-05,7e-06,0.01,0.0112,32700000000.0,901000000.0,14.59,-98.44
8e-14,2.5e-10,0.9,5e-05,7e-06,0.005,0.00521,36900000000.0,850000000.0,14.59,-94.14
8e-14,2.5e-10,0.9,5e-05,7e-06,0.0075,0.00814,32600000000.0,917000000.0,14.59,-97.34
8e-14,2.5e-10,0.9,5e-05,7e-06,0.0125,0.0145,32600000000.0,899000000.0,14.59,-96.13
8e-14,2.5e-10,0.9,5e-05,7e-06,0.015,0.0179,32500000000.0,876000000.0,14.59,-97.23
8e-14,2.5e-10,0.9,5e-05,8e-06,0.01,0.0112,32500000000.0,951000000.0,14.59,-99.75
8e-14,2.5e-10,0.9,5e-05,8e-06,0.005,0.00521,35900000000.0,905000000.0,14.59,-94.94
8e-14,2.5e-10,0.9,5e-05,8e-06,0.0075,0.00814,32400000000.0,969000000.0,14.59,-98.41
8e-14,2.5e-10,0.9,5e-05,8e-06,0.0125,0.0145,32300000000.0,938000000.0,14.59,-94.58
8e-14,2.5e-10,0.9,5e-05,8e-06,0.015,0.0179,32200000000.0,921000000.0,14.59,-95.36
8e-14,2.5e-10,0.9,5e-05,9e-06,0.01,0.0112,32200000000.0,989000000.0,14.59,-100.9
8e-14,2.5e-10,0.9,5e-05,9e-06,0.005,0.00521,35200000000.0,949000000.0,14.59,-95.67
8e-14,2.5e-10,0.9,5e-05,9e-06,0.0075,0.00814,32200000000.0,1010000000.0,14.59,-99.59
8e-14,2.5e-10,0.9,5e-05,9e-06,0.0125,0.0145,32000000000.0,963000000.0,14.59,-94.14
8e-14,2.5e-10,0.9,5e-05,9e-06,0.015,0.0179,31900000000.0,951000000.0,14.59,-92.67
8e-14,2.5e-10,0.9,5e-05,1.1e-05,0.01,0.0112,31700000000.0,1040000000.0,14.59,-100.8
8e-14,2.5e-10,0.9,5e-05,1.1e-05,0.005,0.00521,34100000000.0,1010000000.0,14.59,-96.89
8e-14,2.5e-10,0.9,5e-05,1.1e-05,0.0075,0.00814,31600000000.0,1060000000.0,14.59,-101.3
8e-14,2.5e-10,0.9,5e-05,1.1e-05,0.0125,0.0145,31600000000.0,981000000.0,14.59,-90.64
8e-14,2.5e-10,0.9,5e-05,1.1e-05,0.015,0.0179,31400000000.0,982000000.0,14.59,-89.89
8e-14,2.5e-10,0.9,5e-05,1.2e-05,0.01,0.0112,31500000000.0,1050000000.0,14.59,-99.71
8e-14,2.5e-10,0.9,5e-05,1.2e-05,0.005,0.00521,33300000000.0,1030000000.0,14.59,-97.33
8e-14,2.5e-10,0.9,5e-05,1.2e-05,0.0075,0.00814,31500000000.0,525000000.0,14.59,-101.5
8e-14,2.5e-10,0.9,5e-05,1.2e-05,0.0125,0.0145,31400000000.0,978000000.0,14.59,-89.4
8e-14,2.5e-10,0.9,5e-05,1.2e-05,0.015,0.0179,31200000000.0,985000000.0,14.59,-89.29
8e-14,2.5e-10,0.9,5e-05,1.3e-05,0.01,0.0112,31300000000.0,1060000000.0,14.59,-98.98
8e-14,2.5e-10,0.9,5e-05,1.3e-05,0.005,0.00521,32700000000.0,1040000000.0,14.59,-97.67
8e-14,2.5e-10,0.9,5e-05,1.3e-05,0.0075,0.00814,31200000000.0,1080000000.0,14.59,-101.3
8e-14,2.5e-10,0.9,5e-05,1.3e-05,0.0125,0.0145,31100000000.0,969000000.0,14.59,-88.58
8e-14,2.5e-10,0.9,5e-05,1.3e-05,0.015,0.0179,31000000000.0,987000000.0,14.59,-89.12
8e-14,2.5e-10,0.9,5e-05,1.4e-05,0.01,0.0112,31100000000.0,1050000000.0,14.59,-97.16
8e-14,2.5e-10,0.9,5e-05,1.4e-05,0.005,0.00521,32300000000.0,1050000000.0,14.59,-97.85
8e-14,2.5e-10,0.9,5e-05,1.4e-05,0.0075,0.00814,51300000000.0,1070000000.0,14.59,-100.6
8e-14,2.5e-10,0.9,5e-05,1.4e-05,0.0125,0.0145,30900000000.0,954000000.0,14.59,-87.87
8e-14,2.5e-10,0.9,5e-05,1.4e-05,0.015,0.0179,30800000000.0,985000000.0,14.59,-89.09
8e-14,2.5e-10,0.9,5e-05,1.5e-05,0.01,0.0112,30900000000.0,1040000000.0,14.59,-95.86
8e-14,2.5e-10,0.9,5e-05,1.5e-05,0.005,0.00521,31800000000.0,1060000000.0,14.59,-97.92
8e-14,2.5e-10,0.9,5e-05,1.5e-05,0.0075,0.00814,46800000000.0,1050000000.0,14.59,-99.93
8e-14,2.5e-10,0.9,5e-05,1.5e-05,0.0125,0.0145,30700000000.0,938000000.0,14.59,-87.11
8e-14,2.5e-10,0.9,5e-05,1.5e-05,0.015,0.0179,30600000000.0,981000000.0,14.59,-89.29
8e-14,2.5e-10,0.7,4e-05,1e-05,0.01,0.0131,34100000000.0,832000000.0,14.59,-93.38
8e-14,2.5e-10,0.7,4e-05,1e-05,0.005,0.00609,34600000000.0,950000000.0,14.59,-94.16
8e-14,2.5e-10,0.7,4e-05,1e-05,0.0075,0.0095,44000000000.0,900000000.0,14.59,-93.81
8e-14,2.5e-10,0.7,4e-05,1e-05,0.0125,0.017,33900000000.0,785000000.0,14.59,-92.01
8e-14,2.5e-10,0.7,4e-05,1e-05,0.015,0.021,33800000000.0,686000000.0,14.59,-79.85
8e-14,2.5e-10,0.7,4e-05,5e-06,0.01,0.0131,35600000000.0,640000000.0,14.59,-89.48
8e-14,2.5e-10,0.7,4e-05,5e-06,0.005,0.00609,37000000000.0,673000000.0,14.59,-89.57
8e-14,2.5e-10,0.7,4e-05,5e-06,0.0075,0.0095,35600000000.0,668000000.0,14.59,-88.69
8e-14,2.5e-10,0.7,4e-05,5e-06,0.0125,0.017,35500000000.0,676000000.0,14.59,-85.35
8e-14,2.5e-10,0.7,4e-05,5e-06,0.015,0.021,35300000000.0,525000000.0,14.59,-83.58
8e-14,2.5e-10,0.7,4e-05,6e-06,0.01,0.0131,35300000000.0,699000000.0,14.59,-89.57
8e-14,2.5e-10,0.7,4e-05,6e-06,0.005,0.00609,36600000000.0,759000000.0,14.59,-90.59
8e-14,2.5e-10,0.7,4e-05,6e-06,0.0075,0.0095,35300000000.0,740000000.0,14.59,-89.69
8e-14,2.5e-10,0.7,4e-05,6e-06,0.0125,0.017,35100000000.0,722000000.0,14.59,-86.85
8e-14,2.5e-10,0.7,4e-05,6e-06,0.015,0.021,35000000000.0,591000000.0,14.59,-87.38
8e-14,2.5e-10,0.7,4e-05,7e-06,0.01,0.0131,35000000000.0,746000000.0,14.59,-90.71
8e-14,2.5e-10,0.7,4e-05,7e-06,0.005,0.00609,35600000000.0,827000000.0,14.59,-91.64
8e-14,2.5e-10,0.7,4e-05,7e-06,0.0075,0.0095,35000000000.0,798000000.0,14.59,-90.69
8e-14,2.5e-10,0.7,4e-05,7e-06,0.0125,0.017,34800000000.0,750000000.0,14.59,-88.45
8e-14,2.5e-10,0.7,4e-05,7e-06,0.015,0.021,34700000000.0,638000000.0,14.59,-91.32
8e-14,2.5e-10,0.7,4e-05,8e-06,0.01,0.0131,34700000000.0,783000000.0,14.59,-91.41
8e-14,2.5e-10,0.7,4e-05,8e-06,0.005,0.00609,34800000000.0,880000000.0,14.59,-92.67
8e-14,2.5e-10,0.7,4e-05,8e-06,0.0075,0.0095,50100000000.0,841000000.0,14.59,-91.73
8e-14,2.5e-10,0.7,4e-05,8e-06,0.0125,0.017,34500000000.0,769000000.0,14.59,-91.1
8e-14,2.5e-10,0.7,4e-05,8e-06,0.015,0.021,34400000000.0,665000000.0,14.59,-85.09
8e-14,2.5e-10,0.7,4e-05,9e-06,0.01,0.0131,34300000000.0,813000000.0,14.59,-92.32
8e-14,2.5e-10,0.7,4e-05,9e-06,0.005,0.00609,34900000000.0,921000000.0,14.59,-89.03
8e-14,2.5e-10,0.7,4e-05,9e-06,0.0075,0.0095,46200000000.0,875000000.0,14.59,-92.76
8e-14,2.5e-10,0.7,4e-05,9e-06,0.0125,0.017,34200000000.0,780000000.0,14.59,-91.48
8e-14,2.5e-10,0.7,4e-05,9e-06,0.015,0.021,34100000000.0,677000000.0,14.59,-80.71
8e-14,2.5e-10,0.7,4e-05,1.1e-05,0.01,0.0131,33900000000.0,846000000.0,14.59,-94.72
8e-14,2.5e-10,0.7,4e-05,1.1e-05,0.005,0.00609,33700000000.0,969000000.0,14.59,-95.34
8e-14,2.5e-10,0.7,4e-05,1.1e-05,0.0075,0.0095,42300000000.0,917000000.0,14.59,-94.92
8e-14,2.5e-10,0.7,4e-05,1.1e-05,0.0125,0.017,33700000000.0,781000000.0,14.73,-91.18
8e-14,2.5e-10,0.7,4e-05,1.1e-05,0.015,0.021,33600000000.0,704000000.0,14.59,-83.19
8e-14,2.5e-10,0.7,4e-05,1.2e-05,0.01,0.0131,33600000000.0,855000000.0,14.69,-95.97
8e-14,2.5e-10,0.7,4e-05,1.2e-05,0.005,0.00609,33500000000.0,980000000.0,14.59,-95.88
8e-14,2.5e-10,0.7,4e-05,1.2e-05,0.0075,0.0095,41200000000.0,929000000.0,14.59,-96.28
8e-14,2.5e-10,0.7,4e-05,1.2e-05,0.0125,0.017,33400000000.0,767000000.0,14.86,-90.8
8e-14,2.5e-10,0.7,4e-05,1.2e-05,0.015,0.021,33300000000.0,731000000.0,14.59,-80.54
8e-14,2.5e-10,0.7,4e-05,1.3e-05,0.01,0.0131,33300000000.0,859000000.0,14.81,-97.31
8e-14,2.5e-10,0.7,4e-05,1.3e-05,0.005,0.00609,33800000000.0,983000000.0,14.59,-96.51
8e-14,2.5e-10,0.7,4e-05,1.3e-05,0.0075,0.0095,40300000000.0,934000000.0,14.59,-97.95
8e-14,2.5e-10,0.7,4e-05,1.3e-05,0.0125,0.017,33200000000.0,743000000.0,14.96,-89.44
8e-14,2.5e-10,0.7,4e-05,1.3e-05,0.015,0.021,33100000000.0,767000000.0,14.59,-91.65
8e-14,2.5e-10,0.7,4e-05,1.4e-05,0.01,0.0131,33100000000.0,856000000.0,14.91,-98.74
8e-14,2.5e-10,0.7,4e-05,1.4e-05,0.005,0.00609,33600000000.0,980000000.0,14.59,-96.98
8e-14,2.5e-10,0.7,4e-05,1.4e-05,0.0075,0.0095,39600000000.0,934000000.0,14.59,-98.43
8e-14,2.5e-10,0.7,4e-05,1.4e-05,0.0125,0.017,33000000000.0,694000000.0,15.04,-87.85
8e-14,2.5e-10,0.7,4e-05,1.4e-05,0.015,0.021,32800000000.0,799000000.0,14.59,-91.2
8e-14,2.5e-10,0.7,4e-05,1.5e-05,0.01,0.0131,32900000000.0,849000000.0,14.99,-100.4
8e-14,2.5e-10,0.7,4e-05,1.5e-05,0.005,0.00609,33400000000.0,971000000.0,14.59,-97.89
8e-14,2.5e-10,0.7,4e-05,1.5e-05,0.0075,0.0095,38800000000.0,930000000.0,14.6,-99.65
8e-14,2.5e-10,0.7,4e-05,1.5e-05,0.0125,0.017,32800000000.0,609000000.0,15.09,-86.36
8e-14,2.5e-10,0.7,4e-05,1.5e-05,0.015,0.021,32600000000.0,824000000.0,14.59,-86.4
8e-14,2.5e-10,0.7,3e-05,1e-05,0.01,0.0137,37300000000.0,991000000.0,15.19,-88.43
8e-14,2.5e-10,0.7,3e-05,1e-05,0.005,0.00625,37000000000.0,1350000000.0,14.59,-96.66
8e-14,2.5e-10,0.7,3e-05,1e-05,0.0075,0.00984,42700000000.0,1170000000.0,15.0,-91.71
8e-14,2.5e-10,0.7,3e-05,1e-05,0.0125,0.0178,36900000000.0,792000000.0,15.26,-98.79
8e-14,2.5e-10,0.7,3e-05,1e-05,0.015,0.0223,37100000000.0,507000000.0,14.61,-73.31
8e-14,2.5e-10,0.7,3e-05,5e-06,0.01,0.0137,38800000000.0,827000000.0,14.59,-82.54
8e-14,2.5e-10,0.7,3e-05,5e-06,0.005,0.00625,39700000000.0,1100000000.0,14.59,-87.72
8e-14,2.5e-10,0.7,3e-05,5e-06,0.0075,0.00984,42800000000.0,977000000.0,14.59,-84.5
8e-14,2.5e-10,0.7,3e-05,5e-06,0.0125,0.0178,38700000000.0,709000000.0,14.59,-90.16
8e-14,2.5e-10,0.7,3e-05,6e-06,0.01,0.0137,38600000000.0,893000000.0,14.59,-83.64
8e-14,2.5e-10,0.7,3e-05,6e-06,0.005,0.00625,39300000000.0,1200000000.0,14.59,-89.5
8e-14,2.5e-10,0.7,3e-05,6e-06,0.0075,0.00984,43900000000.0,1050000000.0,14.59,-85.91
8e-14,2.5e-10,0.7,3e-05,6e-06,0.0125,0.0178,38300000000.0,750000000.0,14.59,-90.68
8e-14,2.5e-10,0.7,3e-05,6e-06,0.015,0.0223,38400000000.0,685000000.0,14.59,-75.58
8e-14,2.5e-10,0.7,3e-05,7e-06,0.01,0.0137,38200000000.0,937000000.0,14.69,-84.84
8e-14,2.5e-10,0.7,3e-05,7e-06,0.005,0.00625,38100000000.0,1270000000.0,14.59,-91.01
8e-14,2.5e-10,0.7,3e-05,7e-06,0.0075,0.00984,44100000000.0,1110000000.0,14.59,-87.34
8e-14,2.5e-10,0.7,3e-05,7e-06,0.0125,0.0178,37900000000.0,778000000.0,14.79,-91.81
8e-14,2.5e-10,0.7,3e-05,7e-06,0.015,0.0223,38000000000.0,678000000.0,14.59,-88.62
8e-14,2.5e-10,0.7,3e-05,8e-06,0.01,0.0137,37800000000.0,970000000.0,14.89,-86.04
8e-14,2.5e-10,0.7,3e-05,8e-06,0.005,0.00625,38000000000.0,1310000000.0,14.59,-92.58
8e-14,2.5e-10,0.7,3e-05,8e-06,0.0075,0.00984,44100000000.0,1140000000.0,14.67,-88.66
8e-14,2.5e-10,0.7,3e-05,8e-06,0.0125,0.0178,37500000000.0,799000000.0,14.97,-93.28
8e-14,2.5e-10,0.7,3e-05,8e-06,0.015,0.0223,37700000000.0,633000000.0,14.59,-82.53
8e-14,2.5e-10,0.7,3e-05,9e-06,0.01,0.0137,37600000000.0,986000000.0,15.06,-87.21
8e-14,2.5e-10,0.7,3e-05,9e-06,0.005,0.00625,37500000000.0,1340000000.0,14.59,-94.77
8e-14,2.5e-10,0.7,3e-05,9e-06,0.0075,0.00984,43400000000.0,1160000000.0,14.85,-90.2
8e-14,2.5e-10,0.7,3e-05,9e-06,0.0125,0.0178,37200000000.0,804000000.0,15.13,-95.29
8e-14,2.5e-10,0.7,3e-05,9e-06,0.015,0.0223,37400000000.0,583000000.0,14.59,-70.75
8e-14,2.5e-10,0.7,3e-05,1.1e-05,0.01,0.0137,37000000000.0,986000000.0,15.31,-90.03
8e-14,2.5e-10,0.7,3e-05,1.1e-05,0.005,0.00625,36800000000.0,1340000000.0,14.68,-98.25
8e-14,2.5e-10,0.7,3e-05,1.1e-05,0.0075,0.00984,42400000000.0,1160000000.0,15.12,-93.33
8e-14,2.5e-10,0.7,3e-05,1.1e-05,0.0125,0.0178,36600000000.0,776000000.0,15.37,-98.11
8e-14,2.5e-10,0.7,3e-05,1.2e-05,0.01,0.0137,36700000000.0,977000000.0,15.41,-91.29
8e-14,2.5e-10,0.7,3e-05,1.2e-05,0.005,0.00625,36600000000.0,1330000000.0,14.77,-100.7
8e-14,2.5e-10,0.7,3e-05,1.2e-05,0.0075,0.00984,41900000000.0,1150000000.0,15.22,-94.97
8e-14,2.5e-10,0.7,3e-05,1.2e-05,0.0125,0.0178,36300000000.0,737000000.0,15.45,-94.64
8e-14,2.5e-10,0.7,3e-05,1.2e-05,0.015,0.0223,36600000000.0,351000000.0,14.77,-86.5
8e-14,2.5e-10,0.7,3e-05,1.3e-05,0.01,0.0137,36600000000.0,958000000.0,15.49,-92.78
8e-14,2.5e-10,0.7,3e-05,1.3e-05,0.005,0.00625,36300000000.0,1310000000.0,14.84,-101.2
8e-14,2.5e-10,0.7,3e-05,1.3e-05,0.0075,0.00984,41200000000.0,1140000000.0,15.3,-96.09
8e-14,2.5e-10,0.7,3e-05,1.3e-05,0.0125,0.0178,36100000000.0,708000000.0,15.52,-97.47
8e-14,2.5e-10,0.7,3e-05,1.3e-05,0.015,0.0223,36400000000.0,323000000.0,14.69,-75.35
8e-14,2.5e-10,0.7,3e-05,1.4e-05,0.01,0.0137,36600000000.0,935000000.0,15.55,-94.58
8e-14,2.5e-10,0.7,3e-05,1.4e-05,0.005,0.00625,36000000000.0,1290000000.0,14.88,-102.4
8e-14,2.5e-10,0.7,3e-05,1.4e-05,0.0075,0.00984,40600000000.0,1110000000.0,15.37,-96.59
8e-14,2.5e-10,0.7,3e-05,1.4e-05,0.0125,0.0178,35900000000.0,648000000.0,15.56,-79.27
8e-14,2.5e-10,0.7,3e-05,1.4e-05,0.015,0.0223,36200000000.0,586000000.0,14.59,-72.92
8e-14,2.5e-10,0.7,3e-05,1.5e-05,0.01,0.0137,36400000000.0,905000000.0,15.6,-95.76
8e-14,2.5e-10,0.7,3e-05,1.5e-05,0.005,0.00625,35900000000.0,1260000000.0,14.91,-102.7
8e-14,2.5e-10,0.7,3e-05,1.5e-05,0.0075,0.00984,40300000000.0,1080000000.0,15.42,-98.65
8e-14,2.5e-10,0.7,3e-05,1.5e-05,0.0125,0.0178,35700000000.0,547000000.0,15.6,-81.53
8e-14,2.5e-10,0.7,3e-05,1.5e-05,0.015,0.0223,35900000000.0,939000000.0,14.59,-85.18
8e-14,2.5e-10,0.7,3.2e-05,1e-05,0.01,0.0136,36500000000.0,958000000.0,15.07,-89.44
8e-14,2.5e-10,0.7,3.2e-05,1e-05,0.005,0.00621,36500000000.0,1260000000.0,14.59,-95.69
8e-14,2.5e-10,0.7,3.2e-05,1e-05,0.0075,0.00976,43000000000.0,1110000000.0,14.83,-92.28
8e-14,2.5e-10,0.7,3.2e-05,1e-05,0.0125,0.0176,36200000000.0,800000000.0,15.17,-99.04
8e-14,2.5e-10,0.7,3.2e-05,1e-05,0.015,0.0219,36400000000.0,561000000.0,14.59,-72.53
8e-14,2.5e-10,0.7,3.2e-05,5e-06,0.01,0.0136,38200000000.0,779000000.0,14.59,-83.71
8e-14,2.5e-10,0.7,3.2e-05,5e-06,0.005,0.00621,39300000000.0,987000000.0,14.59,-88.22
8e-14,2.5e-10,0.7,3.2e-05,5e-06,0.0075,0.00976,41400000000.0,897000000.0,14.59,-85.21
8e-14,2.5e-10,0.7,3.2e-05,5e-06,0.0125,0.0176,38000000000.0,693000000.0,14.59,-93.95
8e-14,2.5e-10,0.7,3.2e-05,6e-06,0.01,0.0136,37700000000.0,842000000.0,14.59,-84.55
