C1,C2,Ld,Lg,Ls,WN1,WN2,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,6.4e-06,1e-05,7920000000.0,0.0243,-11.67,2.645,9.04
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,6.4e-06,1.1e-05,7680000000.0,0.0244,-11.38,2.642,8.55
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,6.4e-06,1.2e-05,7460000000.0,0.0245,-11.17,2.648,8.04
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,6.4e-06,1.3e-05,7030000000.0,0.0246,-11.0,2.662,7.51
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,6.4e-06,1.4e-05,6690000000.0,0.0247,-10.86,2.683,6.99
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7e-06,8e-06,7800000000.0,0.0255,-15.89,2.8,9.65
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7e-06,5e-06,8000000000.0,0.0235,-28.24,3.42,8.74
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7e-06,6e-06,7990000000.0,0.0245,-20.01,3.083,9.52
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7e-06,7e-06,7910000000.0,0.0251,-17.23,2.902,9.75
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7e-06,9e-06,7690000000.0,0.0258,-15.13,2.744,9.36
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7e-06,1e-05,7480000000.0,0.026,-14.66,2.713,8.96
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7e-06,1.1e-05,7240000000.0,0.0262,-14.33,2.7,8.51
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7e-06,1.2e-05,7070000000.0,0.0263,-14.1,2.699,8.02
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7e-06,1.3e-05,6710000000.0,0.0264,-13.92,2.707,7.52
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7e-06,1.4e-05,6410000000.0,0.0265,-13.79,2.723,7.02
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7.6e-06,8e-06,7470000000.0,0.0271,-16.53,2.991,9.31
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7.6e-06,5e-06,7710000000.0,0.0246,-19.33,3.817,8.01
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7.6e-06,6e-06,7740000000.0,0.0258,-18.72,3.376,8.94
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7.6e-06,7e-06,7620000000.0,0.0266,-17.4,3.132,9.31
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7.6e-06,9e-06,7310000000.0,0.0274,-16.05,2.91,9.1
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7.6e-06,1e-05,7170000000.0,0.0277,-15.79,2.864,8.75
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7.6e-06,1.1e-05,6900000000.0,0.0279,-15.64,2.84,8.33
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7.6e-06,1.2e-05,6720000000.0,0.0281,-15.56,2.83,7.87
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7.6e-06,1.3e-05,6440000000.0,0.0282,-15.51,2.832,7.39
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,7.6e-06,1.4e-05,6160000000.0,0.0283,-15.48,2.842,6.91
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.2e-06,8e-06,7250000000.0,0.0286,-14.55,3.254,8.88
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.2e-06,5e-06,7520000000.0,0.0256,-13.69,4.321,7.2
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.2e-06,6e-06,7500000000.0,0.027,-14.46,3.766,8.27
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.2e-06,7e-06,7440000000.0,0.028,-14.59,3.443,8.77
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.2e-06,9e-06,7050000000.0,0.0291,-14.53,3.142,8.74
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.2e-06,1e-05,6930000000.0,0.0294,-14.57,3.076,8.45
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.2e-06,1.1e-05,6660000000.0,0.0296,-14.65,3.038,8.07
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.2e-06,1.2e-05,6460000000.0,0.0298,-14.75,3.018,7.64
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.2e-06,1.3e-05,6240000000.0,0.03,-14.85,3.012,7.18
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.2e-06,1.4e-05,5950000000.0,0.0301,-14.94,3.016,6.71
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.8e-06,8e-06,7110000000.0,0.0301,-12.4,3.573,8.38
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.8e-06,5e-06,7470000000.0,0.0265,-10.72,4.898,6.36
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.8e-06,6e-06,7360000000.0,0.0282,-11.6,4.228,7.54
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.8e-06,7e-06,7250000000.0,0.0293,-12.12,3.82,8.17
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.8e-06,9e-06,6880000000.0,0.0306,-12.61,3.424,8.32
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.8e-06,1e-05,6710000000.0,0.031,-12.79,3.332,8.09
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.8e-06,1.1e-05,6490000000.0,0.0313,-12.96,3.277,7.75
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.8e-06,1.2e-05,6260000000.0,0.0316,-13.12,3.246,7.35
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.8e-06,1.3e-05,6080000000.0,0.0318,-13.27,3.232,6.92
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,8.8e-06,1.4e-05,5780000000.0,0.0319,-13.4,3.229,6.47
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,9.4e-06,8e-06,7010000000.0,0.0315,-10.71,3.935,7.84
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,9.4e-06,5e-06,7450000000.0,0.0273,-8.85,5.516,5.52
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,9.4e-06,6e-06,7290000000.0,0.0292,-9.68,4.739,6.79
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,9.4e-06,7e-06,7140000000.0,0.0305,-10.29,4.245,7.52
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,9.4e-06,9e-06,6770000000.0,0.0322,-11.01,3.743,7.87
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,9.4e-06,1e-05,6560000000.0,0.0326,-11.25,3.621,7.7
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,9.4e-06,1.1e-05,6380000000.0,0.033,-11.45,3.547,7.41
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,9.4e-06,1.2e-05,6110000000.0,0.0333,-11.62,3.501,7.04
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,9.4e-06,1.3e-05,5980000000.0,0.0335,-11.78,3.477,6.63
1.3e-13,1.3e-13,2.5e-10,6e-10,6e-11,9.4e-06,1.4e-05,5660000000.0,0.0337,-11.92,3.466,6.2
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4.6e-06,8e-06,10700000000.0,0.0186,-4.44,3.223,8.47
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4.6e-06,5e-06,10900000000.0,0.018,-4.91,3.394,9.07
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4.6e-06,6e-06,10900000000.0,0.0183,-4.75,3.284,9.15
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4.6e-06,7e-06,10900000000.0,0.0185,-4.59,3.238,8.9
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4.6e-06,9e-06,10300000000.0,0.0187,-4.32,3.229,7.94
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4.6e-06,1e-05,9730000000.0,0.0188,-4.22,3.247,7.37
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4.6e-06,1.1e-05,9090000000.0,0.0189,-4.14,3.275,6.77
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4.6e-06,1.2e-05,8380000000.0,0.019,-4.07,3.31,6.17
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4.6e-06,1.3e-05,7550000000.0,0.019,-4.02,3.35,5.58
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4.6e-06,1.4e-05,6980000000.0,0.0191,-3.97,3.395,5.0
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4e-06,8e-06,12200000000.0,0.0168,-2.93,3.767,7.44
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4e-06,5e-06,12600000000.0,0.0164,-3.21,3.867,8.32
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4e-06,6e-06,12700000000.0,0.0166,-3.11,3.789,8.27
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4e-06,7e-06,12600000000.0,0.0167,-3.02,3.763,7.93
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4e-06,9e-06,11600000000.0,0.0169,-2.86,3.787,6.87
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4e-06,1e-05,10700000000.0,0.017,-2.79,3.819,6.27
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4e-06,1.1e-05,9570000000.0,0.017,-2.74,3.86,5.64
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4e-06,1.2e-05,8530000000.0,0.0171,-2.7,3.907,5.02
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4e-06,1.3e-05,7550000000.0,0.0171,-2.67,3.959,4.41
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,4e-06,1.4e-05,6930000000.0,0.0171,-2.64,4.016,3.81
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.2e-06,8e-06,9550000000.0,0.0204,-6.41,2.901,9.07
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.2e-06,5e-06,9780000000.0,0.0195,-7.25,3.141,9.37
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.2e-06,6e-06,9810000000.0,0.02,-6.94,2.998,9.6
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.2e-06,7e-06,9740000000.0,0.0202,-6.65,2.93,9.44
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.2e-06,9e-06,9280000000.0,0.0206,-6.21,2.893,8.59
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.2e-06,1e-05,8900000000.0,0.0207,-6.06,2.9,8.05
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.2e-06,1.1e-05,8470000000.0,0.0208,-5.93,2.918,7.49
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.2e-06,1.2e-05,8000000000.0,0.0208,-5.83,2.943,6.91
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.2e-06,1.3e-05,7350000000.0,0.0209,-5.75,2.975,6.34
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.2e-06,1.4e-05,6870000000.0,0.0209,-5.69,3.012,5.78
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.8e-06,8e-06,8780000000.0,0.0222,-8.77,2.757,9.33
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.8e-06,5e-06,8990000000.0,0.021,-10.49,3.081,9.3
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.8e-06,6e-06,8990000000.0,0.0216,-9.74,2.897,9.69
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.8e-06,7e-06,8920000000.0,0.0219,-9.18,2.804,9.63
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.8e-06,9e-06,8550000000.0,0.0223,-8.47,2.737,8.91
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.8e-06,1e-05,8240000000.0,0.0225,-8.24,2.734,8.41
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.8e-06,1.1e-05,7910000000.0,0.0226,-8.07,2.742,7.87
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.8e-06,1.2e-05,7590000000.0,0.0227,-7.93,2.76,7.33
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.8e-06,1.3e-05,7070000000.0,0.0228,-7.82,2.784,6.78
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,5.8e-06,1.4e-05,6670000000.0,0.0228,-7.73,2.815,6.23
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,6.4e-06,8e-06,8190000000.0,0.0238,-11.32,2.758,9.34
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,6.4e-06,5e-06,8460000000.0,0.0223,-15.15,3.195,8.96
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,6.4e-06,6e-06,8450000000.0,0.0231,-13.15,2.954,9.5
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,6.4e-06,7e-06,8340000000.0,0.0235,-12.01,2.826,9.56
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,6.4e-06,9e-06,8040000000.0,0.0241,-10.87,2.723,8.97
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,6.4e-06,1e-05,7750000000.0,0.0243,-10.56,2.708,8.51
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,6.4e-06,1.1e-05,7440000000.0,0.0244,-10.33,2.708,8.01
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,6.4e-06,1.2e-05,7210000000.0,0.0245,-10.16,2.718,7.49
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,6.4e-06,1.3e-05,6780000000.0,0.0246,-10.02,2.736,6.96
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,6.4e-06,1.4e-05,6430000000.0,0.0247,-9.92,2.76,6.43
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7e-06,8e-06,7790000000.0,0.0255,-13.41,2.87,9.16
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7e-06,5e-06,8150000000.0,0.0235,-20.65,3.463,8.41
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7e-06,6e-06,8100000000.0,0.0245,-16.28,3.141,9.11
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7e-06,7e-06,7950000000.0,0.0251,-14.38,2.967,9.29
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7e-06,9e-06,7600000000.0,0.0258,-12.85,2.816,8.85
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7e-06,1e-05,7390000000.0,0.026,-12.49,2.789,8.44
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7e-06,1.1e-05,7080000000.0,0.0262,-12.25,2.779,7.97
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7e-06,1.2e-05,6860000000.0,0.0263,-12.08,2.781,7.47
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7e-06,1.3e-05,6520000000.0,0.0264,-11.95,2.792,6.97
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7e-06,1.4e-05,6200000000.0,0.0265,-11.86,2.811,6.46
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7.6e-06,8e-06,7510000000.0,0.0271,-14.07,3.068,8.86
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7.6e-06,5e-06,7840000000.0,0.0246,-18.0,3.858,7.73
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7.6e-06,6e-06,7840000000.0,0.0258,-16.3,3.439,8.58
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7.6e-06,7e-06,7710000000.0,0.0266,-14.9,3.204,8.89
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7.6e-06,9e-06,7290000000.0,0.0274,-13.61,2.991,8.62
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7.6e-06,1e-05,7140000000.0,0.0277,-13.34,2.947,8.25
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7.6e-06,1.1e-05,6810000000.0,0.0279,-13.18,2.926,7.82
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7.6e-06,1.2e-05,6590000000.0,0.0281,-13.08,2.919,7.35
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7.6e-06,1.3e-05,6320000000.0,0.0282,-13.01,2.924,6.86
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,7.6e-06,1.4e-05,6000000000.0,0.0283,-12.97,2.937,6.37
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.2e-06,8e-06,7330000000.0,0.0286,-13.29,3.333,8.47
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.2e-06,5e-06,7680000000.0,0.0256,-13.69,4.347,6.98
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.2e-06,6e-06,7620000000.0,0.027,-13.93,3.822,7.96
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.2e-06,7e-06,7520000000.0,0.028,-13.62,3.514,8.4
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.2e-06,9e-06,7080000000.0,0.0291,-13.09,3.226,8.3
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.2e-06,1e-05,6900000000.0,0.0294,-12.99,3.162,7.99
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.2e-06,1.1e-05,6620000000.0,0.0296,-12.95,3.127,7.59
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.2e-06,1.2e-05,6380000000.0,0.0298,-12.95,3.111,7.15
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.2e-06,1.3e-05,6160000000.0,0.03,-12.97,3.108,6.68
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.2e-06,1.4e-05,5830000000.0,0.0301,-13.0,3.115,6.21
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.8e-06,8e-06,7210000000.0,0.0301,-12.0,3.647,8.02
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.8e-06,5e-06,7650000000.0,0.0265,-10.95,4.897,6.2
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.8e-06,6e-06,7500000000.0,0.0282,-11.66,4.268,7.29
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.8e-06,7e-06,7360000000.0,0.0293,-11.93,3.882,7.85
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.8e-06,9e-06,6940000000.0,0.0306,-12.02,3.504,7.93
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.8e-06,1e-05,6720000000.0,0.031,-12.06,3.418,7.67
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.8e-06,1.1e-05,6490000000.0,0.0313,-12.12,3.366,7.32
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.8e-06,1.2e-05,6210000000.0,0.0316,-12.19,3.338,6.9
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.8e-06,1.3e-05,6040000000.0,0.0318,-12.27,3.326,6.46
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,8.8e-06,1.4e-05,5700000000.0,0.0319,-12.34,3.326,6.0
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,9.4e-06,8e-06,7100000000.0,0.0315,-10.73,3.998,7.53
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,9.4e-06,5e-06,7630000000.0,0.0273,-9.13,5.476,5.43
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,9.4e-06,6e-06,7450000000.0,0.0292,-9.93,4.753,6.6
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,9.4e-06,7e-06,7270000000.0,0.0305,-10.44,4.291,7.27
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,9.4e-06,9e-06,6850000000.0,0.0322,-10.91,3.816,7.52
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,9.4e-06,1e-05,6590000000.0,0.0326,-11.05,3.701,7.32
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,9.4e-06,1.1e-05,6410000000.0,0.033,-11.17,3.631,7.01
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,9.4e-06,1.2e-05,6090000000.0,0.0333,-11.28,3.589,6.63
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,9.4e-06,1.3e-05,5930000000.0,0.0335,-11.38,3.568,6.21
1.3e-13,1.3e-13,2.5e-10,6e-10,7e-11,9.4e-06,1.4e-05,5600000000.0,0.0337,-11.47,3.56,5.77
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4.6e-06,8e-06,10200000000.0,0.0186,-4.51,3.231,8.1
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4.6e-06,5e-06,10800000000.0,0.018,-5.02,3.384,8.75
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4.6e-06,6e-06,10700000000.0,0.0183,-4.84,3.283,8.81
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4.6e-06,7e-06,10600000000.0,0.0185,-4.66,3.241,8.54
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4.6e-06,9e-06,9780000000.0,0.0187,-4.39,3.24,7.57
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4.6e-06,1e-05,9200000000.0,0.0188,-4.29,3.263,6.99
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4.6e-06,1.1e-05,8580000000.0,0.0189,-4.21,3.295,6.39
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4.6e-06,1.2e-05,7990000000.0,0.019,-4.15,3.334,5.79
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4.6e-06,1.3e-05,7260000000.0,0.019,-4.1,3.379,5.19
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4.6e-06,1.4e-05,6750000000.0,0.0191,-4.06,3.429,4.61
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4e-06,8e-06,11500000000.0,0.0168,-3.06,3.755,7.17
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4e-06,5e-06,12300000000.0,0.0164,-3.36,3.84,8.07
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4e-06,6e-06,12200000000.0,0.0166,-3.25,3.768,8.0
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4e-06,7e-06,12000000000.0,0.0167,-3.15,3.747,7.66
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4e-06,9e-06,10800000000.0,0.0169,-2.99,3.779,6.59
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4e-06,1e-05,9900000000.0,0.017,-2.93,3.815,5.98
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4e-06,1.1e-05,8970000000.0,0.017,-2.88,3.86,5.36
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4e-06,1.2e-05,8170000000.0,0.0171,-2.84,3.911,4.73
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4e-06,1.3e-05,7310000000.0,0.0171,-2.8,3.968,4.12
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,4e-06,1.4e-05,6770000000.0,0.0171,-2.78,4.029,3.52
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.2e-06,8e-06,9330000000.0,0.0204,-6.28,2.929,8.63
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.2e-06,5e-06,9770000000.0,0.0195,-7.22,3.151,9.01
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.2e-06,6e-06,9690000000.0,0.02,-6.83,3.018,9.19
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.2e-06,7e-06,9540000000.0,0.0202,-6.52,2.955,9.01
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.2e-06,9e-06,8970000000.0,0.0206,-6.09,2.926,8.15
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.2e-06,1e-05,8540000000.0,0.0207,-5.95,2.937,7.6
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.2e-06,1.1e-05,8090000000.0,0.0208,-5.83,2.958,7.03
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.2e-06,1.2e-05,7680000000.0,0.0208,-5.74,2.988,6.45
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.2e-06,1.3e-05,7070000000.0,0.0209,-5.66,3.024,5.88
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.2e-06,1.4e-05,6630000000.0,0.0209,-5.61,3.066,5.31
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.8e-06,8e-06,8620000000.0,0.0222,-8.25,2.806,8.86
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.8e-06,5e-06,9050000000.0,0.021,-10.06,3.111,8.92
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.8e-06,6e-06,8980000000.0,0.0216,-9.2,2.938,9.26
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.8e-06,7e-06,8820000000.0,0.0219,-8.64,2.85,9.17
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.8e-06,9e-06,8380000000.0,0.0223,-7.97,2.79,8.42
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.8e-06,1e-05,8010000000.0,0.0225,-7.77,2.79,7.91
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.8e-06,1.1e-05,7630000000.0,0.0226,-7.61,2.802,7.37
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.8e-06,1.2e-05,7330000000.0,0.0227,-7.49,2.824,6.82
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.8e-06,1.3e-05,6830000000.0,0.0228,-7.39,2.852,6.26
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,5.8e-06,1.4e-05,6440000000.0,0.0228,-7.31,2.887,5.71
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,6.4e-06,8e-06,8130000000.0,0.0238,-10.17,2.824,8.86
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,6.4e-06,5e-06,8580000000.0,0.0223,-13.65,3.241,8.59
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,6.4e-06,6e-06,8510000000.0,0.0231,-11.77,3.011,9.07
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,6.4e-06,7e-06,8340000000.0,0.0235,-10.76,2.888,9.1
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,6.4e-06,9e-06,7900000000.0,0.0241,-9.79,2.791,8.47
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,6.4e-06,1e-05,7620000000.0,0.0243,-9.53,2.78,8.0
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,6.4e-06,1.1e-05,7260000000.0,0.0244,-9.33,2.783,7.49
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,6.4e-06,1.2e-05,6990000000.0,0.0245,-9.19,2.797,6.96
1.3e-13,1.3e-13,2.5e-10,6e-10,8e-11,6.4e-06,1.3e-05,6590000000.0,0.0246,-9.08,2.819,6.43
